Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     100/240300      std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_Hashtable() [129]
                0.00    0.00  240200/240300      std::__detail::_Hash_node<unsigned long long, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_allocate_node<unsigned long long const&>(unsigned long long const&) [18]
[76]     0.0    0.00    0.00  240300         std::__detail::_Hash_node_base::_Hash_node_base() [76]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_deallocate_node(std::__detail::_Hash_node<unsigned long long, false>*) [30]
[77]     0.0    0.00    0.00  240200         __gnu_cxx::new_allocator<std::__detail::_Hash_node<unsigned long long, false> >::deallocate(std::__detail::_Hash_node<unsigned long long, false>*, unsigned long) [77]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hash_node<unsigned long long, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_allocate_node<unsigned long long const&>(unsigned long long const&) [18]
[78]     0.0    0.00    0.00  240200         __gnu_cxx::new_allocator<std::__detail::_Hash_node<unsigned long long, false> >::allocate(unsigned long, void const*) [78]
                0.00    0.00  240200/240200      __gnu_cxx::new_allocator<std::__detail::_Hash_node<unsigned long long, false> >::max_size() const [80]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_deallocate_node(std::__detail::_Hash_node<unsigned long long, false>*) [30]
[79]     0.0    0.00    0.00  240200         void __gnu_cxx::new_allocator<unsigned long long>::destroy<unsigned long long>(unsigned long long*) [79]
-----------------------------------------------
                0.00    0.00  240200/240200      __gnu_cxx::new_allocator<std::__detail::_Hash_node<unsigned long long, false> >::allocate(unsigned long, void const*) [78]
[80]     0.0    0.00    0.00  240200         __gnu_cxx::new_allocator<std::__detail::_Hash_node<unsigned long long, false> >::max_size() const [80]
-----------------------------------------------
                0.00    0.00  240200/240200      std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<unsigned long long, false>*) [17]
[81]     0.0    0.00    0.00  240200         std::__detail::_Hash_code_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node<unsigned long long, false>*, unsigned long) const [81]
-----------------------------------------------
                0.00    0.00  240200/240200      std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<unsigned long long, false>*) [17]
[82]     0.0    0.00    0.00  240200         std::__detail::_Prime_rehash_policy::_M_state() const [82]
-----------------------------------------------
                0.00    0.00  240200/240200      solve() [2]
[83]     0.0    0.00    0.00  240200         std::unordered_set<unsigned long long, std::hash<unsigned long long>, std::equal_to<unsigned long long>, std::allocator<unsigned long long> >::insert(unsigned long long const&) [83]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_deallocate_node(std::__detail::_Hash_node<unsigned long long, false>*) [30]
[84]     0.0    0.00    0.00  240200         std::pointer_traits<std::__detail::_Hash_node<unsigned long long, false>*>::pointer_to(std::__detail::_Hash_node<unsigned long long, false>&) [84]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_deallocate_node(std::__detail::_Hash_node<unsigned long long, false>*) [30]
[85]     0.0    0.00    0.00  240200         std::allocator_traits<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<unsigned long long, false> >&, std::__detail::_Hash_node<unsigned long long, false>*, unsigned long) [85]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hash_node<unsigned long long, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_allocate_node<unsigned long long const&>(unsigned long long const&) [18]
[86]     0.0    0.00    0.00  240200         std::allocator_traits<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::allocate(std::allocator<std::__detail::_Hash_node<unsigned long long, false> >&, unsigned long) [86]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_deallocate_node(std::__detail::_Hash_node<unsigned long long, false>*) [30]
[87]     0.0    0.00    0.00  240200         void std::allocator_traits<std::allocator<unsigned long long> >::destroy<unsigned long long>(std::allocator<unsigned long long>&, unsigned long long*) [87]
-----------------------------------------------
                0.00    0.00  240200/240200      std::pair<std::__decay_and_strip<std::__detail::_Node_iterator<unsigned long long, true, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Node_iterator<unsigned long long, true, false>, bool>(std::__detail::_Node_iterator<unsigned long long, true, false>&&, bool&&) [95]
[88]     0.0    0.00    0.00  240200         std::pair<std::__detail::_Node_iterator<unsigned long long, true, false>, bool>::pair<std::__detail::_Node_iterator<unsigned long long, true, false>, bool, true>(std::__detail::_Node_iterator<unsigned long long, true, false>&&, bool&&) [88]
                0.00    0.00  240200/480400      bool&& std::forward<bool>(std::remove_reference<bool>::type&) [66]
                0.00    0.00  240200/480400      std::__detail::_Node_iterator<unsigned long long, true, false>&& std::forward<std::__detail::_Node_iterator<unsigned long long, true, false> >(std::remove_reference<std::__detail::_Node_iterator<unsigned long long, true, false> >::type&) [65]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hash_node<unsigned long long, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_allocate_node<unsigned long long const&>(unsigned long long const&) [18]
[89]     0.0    0.00    0.00  240200         std::__detail::_Hash_node<unsigned long long, false>::_Hash_node() [89]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Insert_base<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::insert(unsigned long long const&) [11]
[90]     0.0    0.00    0.00  240200         std::__detail::_Insert_base<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_conjure_hashtable() [90]
-----------------------------------------------
                0.00    0.00  240200/240200      std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<unsigned long long, false>*) [17]
[91]     0.0    0.00    0.00  240200         std::__detail::_Node_iterator<unsigned long long, true, false>::_Node_iterator(std::__detail::_Hash_node<unsigned long long, false>*) [91]
-----------------------------------------------
                0.00    0.00  240200/240200      std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<unsigned long long, false>*) [17]
[92]     0.0    0.00    0.00  240200         std::__detail::_Node_iterator_base<unsigned long long, false>::_Node_iterator_base(std::__detail::_Hash_node<unsigned long long, false>*) [92]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hash_node<unsigned long long, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_allocate_node<unsigned long long const&>(unsigned long long const&) [18]
[93]     0.0    0.00    0.00  240200         std::__detail::_Hash_node_value_base<unsigned long long>::_Hash_node_value_base() [93]
-----------------------------------------------
                0.00    0.00  240200/240200      std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > >::_M_deallocate_node(std::__detail::_Hash_node<unsigned long long, false>*) [30]
[94]     0.0    0.00    0.00  240200         std::__detail::_Hash_node<unsigned long long, false>* std::addressof<std::__detail::_Hash_node<unsigned long long, false> >(std::__detail::_Hash_node<unsigned long long, false>&) [94]
-----------------------------------------------
                0.00    0.00  240200/240200      std::pair<std::__detail::_Node_iterator<unsigned long long, true, false>, bool> std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<unsigned long long const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > > >(unsigned long long const&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<unsigned long long, false> > > const&, std::integral_constant<bool, true>) [12]
